"GEO_ID","NAME","P3_001N","P3_001NA","P3_002N","P3_002NA","P3_003N","P3_003NA","P3_004N","P3_004NA","P3_005N","P3_005NA","P3_006N","P3_006NA","P3_007N","P3_007NA","P3_008N","P3_008NA","P3_009N","P3_009NA","P3_010N","P3_010NA","P3_011N","P3_011NA","P3_012N","P3_012NA","P3_013N","P3_013NA","P3_014N","P3_014NA","P3_015N","P3_015NA","P3_016N","P3_016NA","P3_017N","P3_017NA","P3_018N","P3_018NA","P3_019N","P3_019NA","P3_020N","P3_020NA","P3_021N","P3_021NA","P3_022N","P3_022NA","P3_023N","P3_023NA","P3_024N","P3_024NA","P3_025N","P3_025NA","P3_026N","P3_026NA","P3_027N","P3_027NA","P3_028N","P3_028NA","P3_029N","P3_029NA","P3_030N","P3_030NA","P3_031N","P3_031NA","P3_032N","P3_032NA","P3_033N","P3_033NA","P3_034N","P3_034NA","P3_035N","P3_035NA","P3_036N","P3_036NA","P3_037N","P3_037NA","P3_038N","P3_038NA","P3_039N","P3_039NA","P3_040N","P3_040NA","P3_041N","P3_041NA","P3_042N","P3_042NA","P3_043N","P3_043NA","P3_044N","P3_044NA","P3_045N","P3_045NA","P3_046N","P3_046NA","P3_047N","P3_047NA","P3_048N","P3_048NA","P3_049N","P3_049NA","P3_050N","P3_050NA","P3_051N","P3_051NA","P3_052N","P3_052NA","P3_053N","P3_053NA","P3_054N","P3_054NA","P3_055N","P3_055NA","P3_056N","P3_056NA","P3_057N","P3_057NA","P3_058N","P3_058NA","P3_059N","P3_059NA","P3_060N","P3_060NA","P3_061N","P3_061NA","P3_062N","P3_062NA","P3_063N","P3_063NA","P3_064N","P3_064NA","P3_065N","P3_065NA","P3_066N","P3_066NA","P3_067N","P3_067NA","P3_068N","P3_068NA","P3_069N","P3_069NA","P3_070N","P3_070NA","P3_071N","P3_071NA",
"0500000US39007","Ashtabula County, Ohio","76412","null","72629","null","68021","null","2982","null","163","null","298","null","18","null","1147","null","3783","null","3642","null","454","null","1336","null","149","null","19","null","1585","null","27","null","1","null","2","null","47","null","6","null","0","null","5","null","6","null","4","null","1","null","125","null","79","null","1","null","0","null","8","null","3","null","0","null","6","null","15","null","4","null","0","null","1","null","0","null","3","null","0","null","3","null","0","null","2","null","0","null","0","null","0","null","8","null","2","null","0","null","2","null","2","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","8","null","8","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US39009","Athens County, Ohio","52633","null","50482","null","45973","null","2671","null","233","null","1061","null","2","null","542","null","2151","null","1976","null","385","null","682","null","244","null","10","null","571","null","39","null","4","null","0","null","23","null","1","null","1","null","2","null","10","null","4","null","0","null","163","null","80","null","5","null","0","null","30","null","6","null","5","null","15","null","22","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","12","null","6","null","0","null","1","null","0","null","0","null","0","null","0","null","3","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US39011","Auglaize County, Ohio","35366","null","34404","null","33780","null","159","null","65","null","207","null","21","null","172","null","962","null","916","null","87","null","447","null","48","null","8","null","295","null","1","null","0","null","3","null","15","null","0","null","0","null","2","null","0","null","8","null","2","null","34","null","16","null","0","null","2","null","0","null","8","null","0","null","0","null","4","null","0","null","0","null","3","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","12","null","0","null","0","null","7","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US39013","Belmont County, Ohio","53782","null","51972","null","49564","null","1860","null","76","null","226","null","10","null","236","null","1810","null","1719","null","275","null","744","null","54","null","0","null","620","null","8","null","0","null","0","null","10","null","3","null","0","null","3","null","0","null","2","null","0","null","82","null","39","null","4","null","0","null","11","null","2","null","3","null","6","null","1","null","7","null","0","null","0","null","2","null","0","null","6","null","0","null","0","null","1","null","0","null","0","null","0","null","9","null","5","null","0","null","2","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US39015","Brown County, Ohio","33734","null","32580","null","32068","null","236","null","67","null","73","null","5","null","131","null","1154","null","1115","null","87","null","666","null","39","null","12","null","298","null","7","null","1","null","0","null","2","null","0","null","1","null","2","null","0","null","0","null","0","null","28","null","7","null","4","null","0","null","0","null","4","null","3","null","7","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","9","null","7","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US39017","Butler County, Ohio","299082","null","284311","null","237552","null","24683","null","1047","null","12188","null","333","null","8508","null","14771","null","14058","null","1941","null","4544","null","1268","null","72","null","5253","null","200","null","97","null","18","null","396","null","15","null","0","null","149","null","41","null","54","null","10","null","637","null","248","null","50","null","4","null","88","null","45","null","4","null","120","null","27","null","13","null","4","null","0","null","2","null","30","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","74","null","15","null","0","null","45","null","0","null","12","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US39019","Carroll County, Ohio","21151","null","20454","null","20166","null","91","null","69","null","43","null","1","null","84","null","697","null","682","null","34","null","364","null","30","null","0","null","249","null","1","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","2","null","11","null","3","null","3","null","0","null","0","null","2","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","1","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US39021","Champaign County, Ohio","29878","null","28705","null","27830","null","545","null","70","null","97","null","6","null","157","null","1173","null","1102","null","160","null","574","null","55","null","8","null","255","null","22","null","6","null","0","null","18","null","0","null","0","null","0","null","0","null","4","null","0","null","66","null","32","null","0","null","0","null","0","null","4","null","3","null","14","null","4","null","3","null","0","null","5","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","3","null","0","null","1","null","0","null","0","null",
"0500000US39023","Clark County, Ohio","105692","null","100886","null","88980","null","9063","null","331","null","735","null","64","null","1713","null","4806","null","4506","null","938","null","1766","null","210","null","39","null","1307","null","74","null","16","null","4","null","59","null","0","null","0","null","66","null","12","null","15","null","0","null","272","null","151","null","8","null","0","null","26","null","14","null","1","null","45","null","16","null","2","null","0","null","0","null","0","null","1","null","0","null","5","null","0","null","0","null","0","null","0","null","3","null","25","null","11","null","2","null","10","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","3","null",
"0500000US39025","Clermont County, Ohio","160815","null","153916","null","147765","null","2423","null","374","null","1982","null","43","null","1329","null","6899","null","6646","null","565","null","3177","null","470","null","41","null","2249","null","51","null","7","null","1","null","49","null","1","null","0","null","20","null","12","null","3","null","0","null","226","null","65","null","13","null","4","null","29","null","29","null","0","null","58","null","14","null","12","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","13","null","1","null","0","null","10","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","14","null","14","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US39027","Clinton County, Ohio","32671","null","31512","null","30300","null","676","null","81","null","166","null","6","null","283","null","1159","null","1107","null","165","null","535","null","65","null","5","null","298","null","13","null","2","null","1","null","13","null","0","null","0","null","0","null","6","null","2","null","2","null","49","null","22","null","6","null","0","null","2","null","5","null","0","null","8","null","4","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
