super_opeid,name,czname,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,opeid,opeid_name,superopeid_name
1002,Alabama Agricultural & Mechanical University,Huntsville,0.17323409020900726,0.002993556670844555,0.04219309985637665,7.291141664609313e-4,1002,ALABAMA AGRICULTURAL & MECHANICAL UNIVERSITY,ALABAMA AGRICULTURAL & MECHANICAL UNIVERSITY
21922,Thomas A Edison State College,Newark,0.4045998156070709,4.635008372133598e-5,0.04188217595219612,4.797931978828274e-6,21922,THOMAS A EDISON STATE COLLEGE,THOMAS A EDISON STATE COLLEGE
7549,Coyne College,Chicago,0.19669069349765778,0,0.04187526926398277,0,7549,COYNE COLLEGE,COYNE COLLEGE
7780,New Castle School Of Trades,Youngstown,0.20282460749149323,1.1271513358224183e-4,0.04186135530471802,2.3263490220415406e-5,7780,NEW CASTLE SCHOOL OF TRADES,NEW CASTLE SCHOOL OF TRADES
1147,"California State University, Fresno",Fresno,0.26240527629852295,0.003726627677679062,0.04185687378048897,5.94443001318723e-4,1147,"CALIFORNIA STATE UNIVERSITY, FRESNO","CALIFORNIA STATE UNIVERSITY, FRESNO"
7678,Spartan College Of Aeronautics And Technology,Tulsa,0.3181722164154053,0.0015892977826297283,0.04148728772997856,2.0723258785437793e-4,7678,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY
2698,College Of Staten Island/CUNY,New York,0.28863850235939026,0.006903661880642176,0.04134802520275116,9.889629436656833e-4,2698,COLLEGE OF STATEN ISLAND/CUNY,COLLEGE OF STATEN ISLAND/CUNY
2989,Dickinson State University,Dickinson,0.29488030076026917,4.838910899707116e-5,0.040979888290166855,6.724696049786871e-6,2989,DICKINSON STATE UNIVERSITY,DICKINSON STATE UNIVERSITY
34244,"Fortis College of Houston, TX",Houston,0.09701019525527954,5.027569714002311e-4,0.04060264676809311,2.1042391017545015e-4,34244,FORTIS COLLEGE,"FORTIS COLLEGE OF HOUSTON, TX"
12,Los Angeles Community College District,Los Angeles,0.1432666778564453,0.0018814249197021127,0.040576592087745667,5.328651168383658e-4,1221,,LOS ANGELES COMMUNITY COLLEGE DISTRICT
12,Los Angeles Community College District,Los Angeles,0.1432666778564453,0.0018814249197021127,0.040576592087745667,5.328651168383658e-4,1222,EAST LOS ANGELES COLLEGE,LOS ANGELES COMMUNITY COLLEGE DISTRICT
12,Los Angeles Community College District,Los Angeles,0.1432666778564453,0.0018814249197021127,0.040576592087745667,5.328651168383658e-4,1223,LOS ANGELES CITY COLLEGE,LOS ANGELES COMMUNITY COLLEGE DISTRICT
12,Los Angeles Community College District,Los Angeles,0.1432666778564453,0.0018814249197021127,0.040576592087745667,5.328651168383658e-4,1224,LOS ANGELES HARBOR COLLEGE,LOS ANGELES COMMUNITY COLLEGE DISTRICT
12,Los Angeles Community College District,Los Angeles,0.1432666778564453,0.0018814249197021127,0.040576592087745667,5.328651168383658e-4,1226,LOS ANGELES PIERCE COLLEGE,LOS ANGELES COMMUNITY COLLEGE DISTRICT
12,Los Angeles Community College District,Los Angeles,0.1432666778564453,0.0018814249197021127,0.040576592087745667,5.328651168383658e-4,1227,LOS ANGELES TRADE-TECHNICAL COLLEGE,LOS ANGELES COMMUNITY COLLEGE DISTRICT
12,Los Angeles Community College District,Los Angeles,0.1432666778564453,0.0018814249197021127,0.040576592087745667,5.328651168383658e-4,1228,LOS ANGELES VALLEY COLLEGE,LOS ANGELES COMMUNITY COLLEGE DISTRICT
12,Los Angeles Community College District,Los Angeles,0.1432666778564453,0.0018814249197021127,0.040576592087745667,5.328651168383658e-4,7047,LOS ANGELES SOUTHWEST COLLEGE,LOS ANGELES COMMUNITY COLLEGE DISTRICT
12,Los Angeles Community College District,Los Angeles,0.1432666778564453,0.0018814249197021127,0.040576592087745667,5.328651168383658e-4,8596,WEST LOS ANGELES COLLEGE,LOS ANGELES COMMUNITY COLLEGE DISTRICT
12,Los Angeles Community College District,Los Angeles,0.1432666778564453,0.0018814249197021127,0.040576592087745667,5.328651168383658e-4,12550,LOS ANGELES MISSION COLLEGE,LOS ANGELES COMMUNITY COLLEGE DISTRICT
12,Los Angeles Community College District,Los Angeles,0.1432666778564453,0.0018814249197021127,0.040576592087745667,5.328651168383658e-4,21965,,LOS ANGELES COMMUNITY COLLEGE DISTRICT
12,Los Angeles Community College District,Los Angeles,0.1432666778564453,0.0018814249197021127,0.040576592087745667,5.328651168383658e-4,22260,EAST LOS ANGELES COLLEGE,LOS ANGELES COMMUNITY COLLEGE DISTRICT
1590,Savannah State University,Savannah,0.16327092051506042,8.449767483398318e-5,0.040362801402807236,2.088897963403724e-5,1590,SAVANNAH STATE UNIVERSITY,SAVANNAH STATE UNIVERSITY
7502,"Berkeley College of Woodland Park, NJ",Newark,0.1928417682647705,2.1156582806725055e-4,0.040182311087846756,4.4083830289309844e-5,7502,BERKELEY COLLEGE,"BERKELEY COLLEGE OF WOODLAND PARK, NJ"
1448,Howard University,Washington DC,0.3709827661514282,0.008666268549859524,0.040040045976638794,9.35347517952323e-4,1448,HOWARD UNIVERSITY,HOWARD UNIVERSITY
2654,New Mexico Institute Of Mining & Technology,Socorro,0.47676828503608704,0.035972096025943756,0.03990241512656212,0.0030106313060969114,2654,NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY,NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY
12954,Hudson County Community College,Newark,0.10998088866472244,0.0012464062310755253,0.03988448157906532,4.5200821477919817e-4,12954,HUDSON COUNTY COMMUNITY COLLEGE,HUDSON COUNTY COMMUNITY COLLEGE
2722,Fordham University,New York,0.5209388732910156,0.04033176973462105,0.03978196904063225,0.0030799719970673323,2722,FORDHAM UNIVERSITY,FORDHAM UNIVERSITY
2712,D'Youville College,Buffalo,0.2801111042499542,7.353939581662416e-4,0.03966324403882027,1.0413050040369853e-4,2712,D'YOUVILLE COLLEGE,D'YOUVILLE COLLEGE
2424,Mississippi Valley State University,Greenwood,0.0868324562907219,8.242055628215894e-5,0.03947295993566513,3.7467365473276004e-5,2424,MISSISSIPPI VALLEY STATE UNIVERSITY,MISSISSIPPI VALLEY STATE UNIVERSITY
1328,University Of Southern California,Los Angeles,0.5455459356307983,0.045414045453071594,0.039329737424850464,0.003274009097367525,1328,UNIVERSITY OF SOUTHERN CALIFORNIA,UNIVERSITY OF SOUTHERN CALIFORNIA
1910,Coffeyville Community College,Bartlesville,0.1378573477268219,0.016140874475240707,0.03923281654715538,0.004593530669808388,1910,COFFEYVILLE COMMUNITY COLLEGE,COFFEYVILLE COMMUNITY COLLEGE
7287,Brazosport College,Pearland,0.28556960821151733,0.003761324565857649,0.03905748575925827,5.144380847923458e-4,7287,BRAZOSPORT COLLEGE,BRAZOSPORT COLLEGE
10633,Houston Community College,Houston,0.17777587473392487,0.003161176573485136,0.03893071040511131,6.922584143467247e-4,10633,HOUSTON COMMUNITY COLLEGE,HOUSTON COMMUNITY COLLEGE
2911,Bennett College,Greensboro,0.21229878067970276,0,0.038848720490932465,0,2911,BENNETT COLLEGE,BENNETT COLLEGE
35424,Copper Mountain College,Los Angeles,0.1743539720773697,4.5363439130596817e-4,0.03882250934839249,1.0100845247507095e-4,35424,COPPER MOUNTAIN COLLEGE,COPPER MOUNTAIN COLLEGE
2926,Elizabeth City State University,Virginia Beach,0.12077756226062775,1.7424318912162562e-6,0.0387735478579998,5.593776108980819e-7,2926,ELIZABETH CITY STATE UNIVERSITY,ELIZABETH CITY STATE UNIVERSITY
218,Poster & Chester Institute,Bridgeport,0.26831087470054626,3.440283180680126e-4,0.038726404309272766,4.965500920661725e-5,7305,PORTER AND CHESTER INSTITUTE OF BRANFORD,POSTER & CHESTER INSTITUTE
218,Poster & Chester Institute,Bridgeport,0.26831087470054626,3.440283180680126e-4,0.038726404309272766,4.965500920661725e-5,10779,PORTER AND CHESTER INSTITUTE,POSTER & CHESTER INSTITUTE
2498,Park University,Kansas City,0.27556312084198,1.7182672308990732e-5,0.03871041163802147,2.4137784748745617e-6,2498,PARK UNIVERSITY,PARK UNIVERSITY
5208,College Of Westchester,New York,0.20060771703720093,5.552115035243332e-4,0.03855186700820923,1.0669798939488828e-4,5208,COLLEGE OF WESTCHESTER (THE),COLLEGE OF WESTCHESTER
1157,"California State University, Stanislaus",Modesto,0.2887541949748993,3.3976524719037116e-4,0.038550034165382385,4.5360247895587236e-5,1157,"CALIFORNIA STATE UNIVERSITY, STANISLAUS","CALIFORNIA STATE UNIVERSITY, STANISLAUS"
11644,University Of Maryland University College,Washington DC,0.21250486373901367,0.002291903831064701,0.03853251785039902,4.1558025986887515e-4,11644,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE
3584,Letourneau University,Longview,0.42535400390625,0.027773087844252586,0.03823625296354294,0.002496599918231368,3584,LETOURNEAU UNIVERSITY,LETOURNEAU UNIVERSITY
4799,Monroe College,New York,0.08757958561182022,0,0.03819878771901131,0,4799,MONROE COLLEGE,MONROE COLLEGE
31155,Adventist University Of Health Sciences,Orlando,0.2966163456439972,5.984680028632283e-4,0.03785843402147293,7.638506940566003e-5,31155,ADVENTIST UNIVERSITY OF HEALTH SCIENCES,ADVENTIST UNIVERSITY OF HEALTH SCIENCES
1441,University Of The District Of Columbia,Washington DC,0.15295100212097168,0,0.037788789719343185,0,1441,UNIVERSITY OF THE DISTRICT OF COLUMBIA,UNIVERSITY OF THE DISTRICT OF COLUMBIA
1469,Florida Institute Of Technology,Palm Bay,0.5116752982139587,0.0410386361181736,0.037505581974983215,0.003008114406839013,1469,FLORIDA INSTITUTE OF TECHNOLOGY,FLORIDA INSTITUTE OF TECHNOLOGY
2629,"Rutgers, The State University Of New Jersey",Newark,0.47305750846862793,0.025410456582903862,0.03746878355741501,0.00201264931820333,2629,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY","RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY"
4003,Central Texas College District,Killeen,0.19096100330352783,0.0010991739109158516,0.037428248673677444,2.1543745242524892e-4,4003,CENTRAL TEXAS COLLEGE DISTRICT,CENTRAL TEXAS COLLEGE DISTRICT
2790,Nyack College,Newark,0.20677118003368378,0,0.03736768662929535,0,2790,NYACK COLLEGE,NYACK COLLEGE
1253,Fresno Pacific University,Fresno,0.3689294755458832,5.55735663510859e-4,0.037159513682127,5.5975106079131365e-5,1253,FRESNO PACIFIC UNIVERSITY,FRESNO PACIFIC UNIVERSITY
12358,Plaza College,New York,0.08328887820243835,0.004793486092239618,0.037064362317323685,0.0021331480238586664,12358,PLAZA COLLEGE,PLAZA COLLEGE
2846,State University Of New York At New Paltz,Poughkeepsie,0.37273386120796204,0.015665840357542038,0.03689022362232208,0.0015504799084737897,2846,STATE UNIVERSITY OF NEW YORK AT NEW PALTZ,STATE UNIVERSITY OF NEW YORK AT NEW PALTZ
3563,Del Mar College,Corpus Christi,0.16410891711711884,1.1262381303822622e-4,0.03672829642891884,2.520570342312567e-5,3563,DEL MAR COLLEGE,DEL MAR COLLEGE
1151,San Diego State University,San Diego,0.407841295003891,0.018662050366401672,0.03661835566163063,0.001675587147474289,1151,SAN DIEGO STATE UNIVERSITY,SAN DIEGO STATE UNIVERSITY
2020,University Of Louisiana At Monroe,Monroe,0.17991071939468384,0.007195036858320236,0.036614421755075455,0.001464293571189046,2020,UNIVERSITY OF LOUISIANA AT MONROE,UNIVERSITY OF LOUISIANA AT MONROE
2713,Dominican College Of Blauvelt,Newark,0.48201897740364075,0.02785411849617958,0.03658382594585419,0.002114045899361372,2713,DOMINICAN COLLEGE OF BLAUVELT,DOMINICAN COLLEGE OF BLAUVELT
1694,Chicago State University,Chicago,0.1418277472257614,1.2042783055221662e-4,0.03651699051260948,3.100706453551538e-5,1694,CHICAGO STATE UNIVERSITY,CHICAGO STATE UNIVERSITY
2866,Fashion Institute Of Technology,New York,0.283598393201828,0.006369494367390871,0.036484792828559875,8.194322581402957e-4,2866,FASHION INSTITUTE OF TECHNOLOGY,FASHION INSTITUTE OF TECHNOLOGY
13029,Boricua College,New York,0.0779261365532875,2.8288894100114703e-4,0.03635372966527939,1.3197198859415948e-4,13029,BORICUA COLLEGE,BORICUA COLLEGE
1526,Saint Leo University,Tampa,0.19150830805301666,0.007782925385981798,0.03634348139166832,0.0014770043781027198,1526,SAINT LEO UNIVERSITY,SAINT LEO UNIVERSITY
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,4553,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,7327,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,7329,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,7557,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,8329,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,8443,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,9088,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,9837,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,10627,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,11852,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,20652,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,21209,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,22865,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,22915,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,22916,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,23217,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,23218,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,23219,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,23286,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,23598,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,23610,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,23611,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,30704,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,30718,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,30734,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,30874,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,30875,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
94,ITT Technical Institute,Indianapolis,0.18680420517921448,0.0016852589324116707,0.03634209185838699,3.2786111114546657e-4,30876,ITT TECHNICAL INSTITUTE,ITT TECHNICAL INSTITUTE
1691,Illinois Institute Of Technology,Chicago,0.6055874228477478,0.045524489134550095,0.036340974271297455,0.0027318999636918306,1691,ILLINOIS INSTITUTE OF TECHNOLOGY,ILLINOIS INSTITUTE OF TECHNOLOGY
1216,University Of La Verne,Los Angeles,0.3003850281238556,0.00982956774532795,0.036298785358667374,0.0011878134682774544,1216,UNIVERSITY OF LA VERNE,UNIVERSITY OF LA VERNE
3504,Martin Methodist College,Columbia,0.1898432821035385,5.368168349377811e-4,0.03627867251634598,1.0258462862111628e-4,3504,MARTIN METHODIST COLLEGE,MARTIN METHODIST COLLEGE
2785,New York University,New York,0.5227712988853455,0.0745377168059349,0.03627270832657814,0.005171831231564283,2785,NEW YORK UNIVERSITY,NEW YORK UNIVERSITY
2835,State University Of New York At Albany,Albany,0.4344402849674225,0.027103275060653687,0.03618357703089714,0.0022573722526431084,2835,STATE UNIVERSITY OF NEW YORK AT ALBANY,STATE UNIVERSITY OF NEW YORK AT ALBANY
18,San Francisco Community College District,San Francisco,0.196344256401062,0.003543675411492586,0.03612479567527771,6.519902963191271e-4,1167,CITY COLLEGE OF SAN FRANCISCO,SAN FRANCISCO COMMUNITY COLLEGE DISTRICT
18,San Francisco Community College District,San Francisco,0.196344256401062,0.003543675411492586,0.03612479567527771,6.519902963191271e-4,4502,CITY COLLEGE OF SAN FRANCISCO,SAN FRANCISCO COMMUNITY COLLEGE DISTRICT
2533,Montana State University - Northern,Havre,0.2393684685230255,0,0.03609652817249298,0,2533,MONTANA STATE UNIVERSITY - NORTHERN,MONTANA STATE UNIVERSITY - NORTHERN
10286,SUNY Empire State College,Albany,0.2570464015007019,1.4686623762827367e-4,0.03603539988398552,2.0589215637301095e-5,10286,SUNY EMPIRE STATE COLLEGE,SUNY EMPIRE STATE COLLEGE
3598,Our Lady Of The Lake University,San Antonio,0.1632099598646164,3.521454054862261e-4,0.03603096678853035,7.774121331749484e-5,3598,OUR LADY OF THE LAKE UNIVERSITY,OUR LADY OF THE LAKE UNIVERSITY
2534,Rocky Mountain College,Billings,0.35887569189071655,0.0010828188387677073,0.035964228212833405,1.0851318802451715e-4,2534,ROCKY MOUNTAIN COLLEGE,ROCKY MOUNTAIN COLLEGE
3424,Claflin University,Columbia,0.11363832652568817,3.025780024472624e-4,0.035919442772865295,9.564056381350383e-5,3424,CLAFLIN UNIVERSITY,CLAFLIN UNIVERSITY
2026,Southern University At New Orleans,New Orleans,0.09459353238344193,0.003134671365842223,0.035815127193927765,0.0011868533911183476,2026,SOUTHERN UNIVERSITY AT NEW ORLEANS,SOUTHERN UNIVERSITY AT NEW ORLEANS
1466,Barry University,Miami,0.22995249927043915,0.008235162124037743,0.03572321683168411,0.0012793358182534575,1466,BARRY UNIVERSITY,BARRY UNIVERSITY
30627,"Platt College of Alhambra, CA",Los Angeles,0.13625626266002655,0.001652244129218161,0.03537813201546669,4.289954376872629e-4,30627,PLATT COLLEGE,"PLATT COLLEGE OF ALHAMBRA, CA"
30353,Southern Careers Institute,San Antonio,0.07490147650241852,0.001933814026415348,0.03528282791376114,9.109356324188411e-4,30353,SOUTHERN CAREERS INSTITUTE,SOUTHERN CAREERS INSTITUTE
2772,Mercy College,New York,0.1574656367301941,1.982212415896356e-4,0.0352495051920414,4.437286042957567e-5,2772,MERCY COLLEGE,MERCY COLLEGE
3211,Oregon Institute Of Technology,Klamath Falls,0.3608466684818268,0.01099101360887289,0.03522168844938278,0.0010728159686550498,3211,OREGON INSTITUTE OF TECHNOLOGY,OREGON INSTITUTE OF TECHNOLOGY
9204,Kiamichi Technology Center,Fort Smith,0.08023054152727127,0.018306167796254158,0.03499665856361389,0.007985171861946583,9204,KIAMICHI TECHNOLOGY CENTER,KIAMICHI TECHNOLOGY CENTER
